AreaID|ManagedAreaName|ParameterName|RelativeDepth|ActivityType|SufficientData|N_Data|N_Years|EarliestYear|LatestYear|LastSampleDate|Median|Independent|tau|p|SennSlope|SennIntercept|ChiSquared|pChiSquared|Trend|Website
6|Biscayne Bay Aquatic Preserve|Total Nitrogen|Bottom|Lab|FALSE|320|3|2019|2021|2021-01-14T00:00:00Z|0.3365|||NA||||||0
6|Biscayne Bay Aquatic Preserve|Total Nitrogen|Surface|Lab|TRUE|4273|30|1994|2023|2023-09-25T11:14:00Z|0.375|TRUE|-0.1688|0.0000|-0.011092328042328|0.629906747172257|20.729|0.0363|-1|0
6|Biscayne Bay Aquatic Preserve|Total Phosphorus|All|Lab|TRUE|6436|32|1970|2023|2023-09-25T11:14:00Z|0.01|TRUE|0.3976|0.0000|0.000382705314009662|-0.00504743868179754|1.3961|0.9997|1|1
6|Biscayne Bay Aquatic Preserve|Total Phosphorus|Bottom|Lab|FALSE|342|3|2019|2021|2021-01-14T00:00:00Z|0.011|||NA||||||0
6|Biscayne Bay Aquatic Preserve|Total Phosphorus|Surface|Lab|TRUE|4161|23|1970|2023|2023-09-25T11:14:00Z|0.015|TRUE|0.2762|0.0000|0.000546566933638444|-0.0158099274814411|3.8969|0.9728|1|0
6|Biscayne Bay Aquatic Preserve|Total Suspended Solids|All|All|TRUE|2764|29|1994|2023|2023-07-25T09:20:00Z|3|TRUE|0.1481|0.0107|0.091906862745098|2.52536794204359|3.527|0.9818|1|0
6|Biscayne Bay Aquatic Preserve|Total Suspended Solids|All|Lab|TRUE|1577|27|1994|2023|2023-07-25T09:20:00Z|6|TRUE|-0.0774|0.2087|0.101251889644747|34.8304057054057|30.9289|0.0011|0|1
6|Biscayne Bay Aquatic Preserve|Total Suspended Solids|Bottom|All|FALSE|336|3|2019|2021|2021-01-14T00:00:00Z|3|||NA||||||0
6|Biscayne Bay Aquatic Preserve|Total Suspended Solids|Surface|All|TRUE|2033|29|1994|2023|2023-07-25T09:20:00Z|3.4|TRUE|0.0702|0.1467|0.0656511800122348|2.96339479665072|2.2207|0.9976|0|0
6|Biscayne Bay Aquatic Preserve|Total Suspended Solids|Surface|Lab|TRUE|1318|27|1994|2023|2023-07-25T09:20:00Z|7|TRUE|-0.1146|0.3472|0.0602706552706552|25.1511904761905|34.0621|4e-04|0|0
6|Biscayne Bay Aquatic Preserve|Turbidity|All|All|TRUE|15107|33|1982|2023|2023-09-25T11:14:00Z|1.01|TRUE|0.135|0.0003|0.0219173844173844|0.48559455464075|4.6822|0.9456|1|0
6|Biscayne Bay Aquatic Preserve|Turbidity|All|Field|TRUE|3923|16|1982|2022|2022-12-28T11:15:00Z|2.57|TRUE|0.0437|0.1746|0.0511447102425876|7.77831118881119|11.2288|0.4243|0|0
6|Biscayne Bay Aquatic Preserve|Turbidity|All|Lab|TRUE|11184|29|1993|2023|2023-09-25T11:14:00Z|0.8|TRUE|-0.127|0.0014|-0.0117653175491921|1.11312180713965|5.2401|0.919|-1|1
6|Biscayne Bay Aquatic Preserve|Turbidity|Surface|All|TRUE|12957|32|1982|2023|2023-09-25T11:14:00Z|1.04|TRUE|0.0701|0.0726|0.0113884829294036|0.849281334979962|2.0032|0.9985|0|0
6|Biscayne Bay Aquatic Preserve|Turbidity|Surface|Field|TRUE|3432|15|1982|2021|2021-12-22T11:40:00Z|2.61|TRUE|0.053|0.1304|0.0576487179487179|5.05650463684148|10.35|0.4992|0|0
6|Biscayne Bay Aquatic Preserve|Turbidity|Surface|Lab|TRUE|9525|28|1994|2023|2023-09-25T11:14:00Z|0.8|TRUE|-0.159|0.0001|-0.0176554169514696|1.15864615494027|3.1406|0.9887|-1|0
6|Biscayne Bay Aquatic Preserve|Water Temperature|All|Field|TRUE|20489|37|1969|2023|2023-07-25T09:20:00Z|26.99|TRUE|0.1597|0.0000|0.0282695357833655|26.2027934334157|8.5241|0.6657|1|1
6|Biscayne Bay Aquatic Preserve|Water Temperature|Bottom|Field|TRUE|3262|25|1993|2022|2022-07-21T11:20:00Z|27.2|TRUE|-0.0089|0.8230|-0.0037878787878783|27.0743840820543|8.7003|0.6495|0|0
6|Biscayne Bay Aquatic Preserve|Water Temperature|Surface|Field|TRUE|10227|37|1969|2023|2023-07-25T09:20:00Z|27.036|TRUE|0.1575|0.0000|0.028256029684601|25.98353515839|8.2727|0.6887|1|0
8|Boca Ciega Bay Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|All|Lab|FALSE|671|9|2010|2023|2023-09-07T13:15:00Z|4.8|||NA||||||1
8|Boca Ciega Bay Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Bottom|Lab|FALSE|110|3|2020|2022|2022-12-19T09:18:00Z|5.9|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Surface|Lab|FALSE|561|9|2010|2023|2023-09-07T13:15:00Z|4.6|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|All|TRUE|524|15|2000|2023|2023-09-07T13:15:00Z|5.5|TRUE|-0.5176|0.0000|-0.420666666666667|16.1244043201754|9.3453|0.5901|-1|0
8|Boca Ciega Bay Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|Lab|TRUE|514|12|2000|2023|2023-09-07T13:15:00Z|5.5|TRUE|-0.6202|0.0000|-0.51714126368553|14.0383919736842|4.8001|0.9041|-1|1
8|Boca Ciega Bay Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Bottom|All|FALSE|96|3|2020|2022|2022-08-18T09:30:00Z|6|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Bottom|Lab|FALSE|96|3|2020|2022|2022-08-18T09:30:00Z|6|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|All|TRUE|421|14|2000|2023|2023-09-07T13:15:00Z|5.3|TRUE|-0.514|0.0000|-0.411860666666667|16.3927163461538|13.7145|0.2492|-1|0
8|Boca Ciega Bay Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|Lab|TRUE|413|12|2000|2023|2023-09-07T13:15:00Z|5.3|TRUE|-0.614|0.0000|-0.46|14.1358974358974|6.5666|0.7656|-1|0
8|Boca Ciega Bay Aquatic Preserve|Dissolved Oxygen|All|Field|TRUE|28291|37|1974|2023|2023-11-06T14:09:00Z|6.43|TRUE|0.0211|0.6602|0.00175935039370081|6.62095033553989|10.2346|0.5094|0|1
8|Boca Ciega Bay Aquatic Preserve|Dissolved Oxygen|Bottom|Field|TRUE|6497|29|1995|2023|2023-10-30T10:33:00Z|5.78|TRUE|0.0427|0.3569|0.00749629629629627|6.15252800193732|15.3386|0.1675|0|0
8|Boca Ciega Bay Aquatic Preserve|Dissolved Oxygen|Surface|Field|TRUE|16951|37|1974|2023|2023-11-06T14:07:00Z|6.7|TRUE|0.0324|0.4753|0.00346898475475033|6.70964155077445|8.6154|0.6573|0|0
8|Boca Ciega Bay Aquatic Preserve|Dissolved Oxygen Saturation|All|Field|TRUE|7764|30|1992|2023|2023-11-06T14:09:00Z|91|TRUE|0.167|0.0029|0.476802507836991|82.9843096139971|22.1363|0.0233|1|1
8|Boca Ciega Bay Aquatic Preserve|Dissolved Oxygen Saturation|Bottom|Field|TRUE|3979|30|1992|2023|2023-10-30T10:33:00Z|87.3|TRUE|0.2408|0.0120|0.668749999999999|67.5716964285715|17.7301|0.0597|1|0
8|Boca Ciega Bay Aquatic Preserve|Dissolved Oxygen Saturation|Surface|Field|TRUE|2855|30|1992|2023|2023-11-06T14:07:00Z|94|TRUE|0.1557|0.0099|0.572619047619046|84.4030087555951|15.0019|0.1824|1|0
8|Boca Ciega Bay Aquatic Preserve|pH|All|Field|TRUE|25551|36|1974|2023|2023-11-06T14:09:00Z|8.1|TRUE|-0.1272|0.0013|-0.00214302825040738|8.12501260378096|21.2304|0.0311|-1|1
8|Boca Ciega Bay Aquatic Preserve|pH|Bottom|Field|TRUE|4398|29|1995|2023|2023-10-30T10:33:00Z|8.09|TRUE|0.103|0.1254|0.00198607764390896|8.04162792277724|11.5413|0.3991|0|0
8|Boca Ciega Bay Aquatic Preserve|pH|Surface|Field|TRUE|16381|36|1974|2023|2023-11-06T14:07:00Z|8.1|TRUE|-0.1173|0.0034|-0.00212947862614284|8.14718368651809|25.6221|0.0074|-1|0
8|Boca Ciega Bay Aquatic Preserve|Salinity|All|All|TRUE|25632|58|1954|2023|2023-11-06T14:09:00Z|32.6|TRUE|0.0225|0.5187|0.00255880072370125|32.1352930486368|2.0415|0.9983|0|1
8|Boca Ciega Bay Aquatic Preserve|Salinity|All|Field|TRUE|25630|58|1954|2023|2023-11-06T14:09:00Z|32.6|TRUE|0.0225|0.5187|0.00255880072370125|32.1352930486368|2.0415|0.9983|0|0
8|Boca Ciega Bay Aquatic Preserve|Salinity|Bottom|All|TRUE|4358|30|1992|2023|2023-10-30T10:33:00Z|31.9|TRUE|0.1016|0.0258|0.0373846153846154|32.2047632137346|9.9273|0.5369|1|0
8|Boca Ciega Bay Aquatic Preserve|Salinity|Bottom|Field|TRUE|4358|30|1992|2023|2023-10-30T10:33:00Z|31.9|TRUE|0.1016|0.0258|0.0373846153846154|32.2047632137346|9.9273|0.5369|1|0
8|Boca Ciega Bay Aquatic Preserve|Salinity|Surface|All|TRUE|16430|58|1954|2023|2023-11-06T14:07:00Z|32.7|TRUE|0.0118|0.7668|0.00160000000000053|32.20989900013|3.4134|0.9841|0|0
8|Boca Ciega Bay Aquatic Preserve|Salinity|Surface|Field|TRUE|16428|58|1954|2023|2023-11-06T14:07:00Z|32.7|TRUE|0.0118|0.7668|0.00160000000000053|32.20989900013|3.4134|0.9841|0|0
8|Boca Ciega Bay Aquatic Preserve|Secchi Depth|Surface|Field|TRUE|7998|28|1994|2023|2023-11-06T14:07:00Z|1|TRUE|0.3148|0.0000|0.0144480755763844|0.947020037141651|9.2113|0.6024|1|1
8|Boca Ciega Bay Aquatic Preserve|Total Nitrogen|All|Lab|TRUE|2818|24|1999|2023|2023-09-07T13:15:00Z|0.56|TRUE|0.3558|0.0000|0.010196158008658|0.453824900793651|3.2636|0.9868|1|1
8|Boca Ciega Bay Aquatic Preserve|Total Nitrogen|Bottom|Lab|FALSE|97|5|1999|2022|2022-08-18T09:30:00Z|1.19|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Total Nitrogen|Surface|Lab|TRUE|1930|24|1999|2023|2023-09-07T13:15:00Z|0.58|TRUE|0.2551|0.0000|0.00792877492877492|0.485468962585034|6.1847|0.8608|1|0
8|Boca Ciega Bay Aquatic Preserve|Total Phosphorus|All|Lab|TRUE|2686|24|1999|2023|2023-09-07T13:15:00Z|0.05|TRUE|-0.0511|0.1773|-0.000265909090909091|0.0644722677906889|13.1978|0.2806|0|1
8|Boca Ciega Bay Aquatic Preserve|Total Phosphorus|Bottom|Lab|FALSE|110|5|1999|2022|2022-12-19T09:18:00Z|0.06|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Total Phosphorus|Surface|Lab|TRUE|1895|24|1999|2023|2023-09-07T13:15:00Z|0.06|TRUE|-0.1808|0.0001|-0.000869565217391306|0.0725133385133385|12.618|0.319|-1|0
8|Boca Ciega Bay Aquatic Preserve|Total Suspended Solids|All|All|TRUE|2742|21|2001|2023|2023-09-07T13:15:00Z|12|TRUE|-0.2758|0.0000|-0.309769230769231|16.1623624307678|6.365|0.8479|-1|0
8|Boca Ciega Bay Aquatic Preserve|Total Suspended Solids|All|Lab|TRUE|2589|20|2002|2023|2023-09-07T13:15:00Z|12|TRUE|-0.269|0.0000|-0.300250626566416|15.8326011228355|5.5062|0.9042|-1|1
8|Boca Ciega Bay Aquatic Preserve|Total Suspended Solids|Bottom|All|FALSE|110|3|2020|2022|2022-12-19T09:18:00Z|11|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Total Suspended Solids|Bottom|Lab|FALSE|110|3|2020|2022|2022-12-19T09:18:00Z|11|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Total Suspended Solids|Surface|All|TRUE|2488|21|2001|2023|2023-09-07T13:15:00Z|12|TRUE|-0.2863|0.0000|-0.325763125763126|15.5292735042735|6.9536|0.8028|-1|0
8|Boca Ciega Bay Aquatic Preserve|Total Suspended Solids|Surface|Lab|TRUE|2335|20|2002|2023|2023-09-07T13:15:00Z|12|TRUE|-0.2828|0.0000|-0.30687011646764|15.1807169021455|5.9656|0.8756|-1|0
8|Boca Ciega Bay Aquatic Preserve|Turbidity|All|All|TRUE|7095|27|1995|2023|2023-09-07T13:15:00Z|2.6|TRUE|0.161|0.0001|0.0486862745098039|2.72047898735252|5.4577|0.907|1|0
8|Boca Ciega Bay Aquatic Preserve|Turbidity|All|Field|FALSE|208|7|2001|2022|2022-12-19T09:47:00Z|4.175|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Turbidity|All|Lab|TRUE|6887|27|1995|2023|2023-09-07T13:15:00Z|2.6|TRUE|0.1474|0.0004|0.0452083333333333|2.68792718253968|6.0761|0.8682|1|1
8|Boca Ciega Bay Aquatic Preserve|Turbidity|Bottom|All|FALSE|112|5|1999|2022|2022-12-19T09:18:00Z|4.175|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Turbidity|Bottom|Field|FALSE|16|3|2020|2022|2022-12-19T09:18:00Z|4.475|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Turbidity|Bottom|Lab|FALSE|96|5|1999|2022|2022-04-05T14:23:00Z|4.1|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Turbidity|Surface|All|TRUE|6175|27|1995|2023|2023-09-07T13:15:00Z|2.4|TRUE|0.2336|0.0000|0.0661548909037299|2.20999492044414|6.9079|0.8065|1|0
8|Boca Ciega Bay Aquatic Preserve|Turbidity|Surface|Field|FALSE|190|6|2001|2022|2022-12-19T09:47:00Z|4.15|||NA||||||0
8|Boca Ciega Bay Aquatic Preserve|Turbidity|Surface|Lab|TRUE|5985|27|1995|2023|2023-09-07T13:15:00Z|2.4|TRUE|0.2303|0.0000|0.0642222222222222|2.26642747781974|7.8209|0.7293|1|0
8|Boca Ciega Bay Aquatic Preserve|Water Temperature|All|Field|TRUE|28866|60|1954|2023|2023-11-06T14:09:00Z|27.04|TRUE|0.0789|0.0231|0.00931295983232184|24.8084584817118|12.731|0.3113|1|1
8|Boca Ciega Bay Aquatic Preserve|Water Temperature|Bottom|Field|TRUE|6018|30|1992|2023|2023-10-30T10:33:00Z|28.48|TRUE|0.1261|0.0042|0.0336640211640212|24.1725511814654|18.8507|0.0638|1|0
8|Boca Ciega Bay Aquatic Preserve|Water Temperature|Surface|Field|TRUE|17829|60|1954|2023|2023-11-06T14:07:00Z|26.28|TRUE|0.0731|0.0376|0.00845299145299144|24.8445825293317|14.5874|0.2022|1|0
9|Cape Haze Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|All|Lab|TRUE|98|18|2003|2023|2023-12-21T09:35:00Z|2.5|TRUE|0.2071|0.0133|0.0705128676470588|1.36833333333333|19.7091|0.0495|1|1
9|Cape Haze Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Bottom|Lab|FALSE|24|4|2020|2023|2023-12-21T09:35:00Z|5.15|||NA||||||0
9|Cape Haze Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Surface|Lab|TRUE|68|18|2003|2023|2023-04-03T07:30:00Z|2.05|TRUE|0.1506|0.1201|0.0444444444444444|1.78875|10.5051|0.3974|0|0
9|Cape Haze Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|All|TRUE|110|13|2001|2023|2023-12-21T09:35:00Z|3.75|TRUE|0.0764|0.6038|0.0541666666666667|2.67958333333333|14.5574|0.2037|0|0
9|Cape Haze Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|Lab|TRUE|101|13|2001|2023|2023-12-21T09:35:00Z|3.9|TRUE|0.0764|0.6038|0.0541666666666667|2.67958333333333|14.5574|0.2037|0|1
9|Cape Haze Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Bottom|All|FALSE|35|4|2020|2023|2023-12-21T09:35:00Z|5|||NA||||||0
9|Cape Haze Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Bottom|Lab|FALSE|29|4|2020|2023|2023-12-21T09:35:00Z|5.1|||NA||||||0
9|Cape Haze Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|All|TRUE|66|13|2001|2023|2023-04-03T07:30:00Z|3.3|TRUE|0.065|0.7176|0.0283333333333333|4.57071428571429|11.2694|0.2577|0|0
9|Cape Haze Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|Lab|TRUE|63|13|2001|2023|2023-04-03T07:30:00Z|3.3|TRUE|0.0983|0.5875|0.0444444444444444|4.57071428571429|12.4223|0.1905|0|0
9|Cape Haze Aquatic Preserve|Colored Dissolved Organic Matter|All|Lab|FALSE|24|7|2006|2023|2023-12-21T09:35:00Z|7.4|||NA||||||1
9|Cape Haze Aquatic Preserve|Colored Dissolved Organic Matter|Bottom|Lab|FALSE|4|1|2023|2023|2023-12-21T09:35:00Z|50.5|||NA||||||0
9|Cape Haze Aquatic Preserve|Colored Dissolved Organic Matter|Surface|Lab|FALSE|19|7|2006|2023|2023-04-03T07:30:00Z|6.7|||NA||||||0
9|Cape Haze Aquatic Preserve|Dissolved Oxygen|All|Field|TRUE|8283|35|1989|2023|2023-12-21T09:35:00Z|6.9|TRUE|-0.2423|0.0000|-0.0362954545454545|7.80633471130735|9.1498|0.6081|-1|1
9|Cape Haze Aquatic Preserve|Dissolved Oxygen|Bottom|Field|TRUE|510|22|1995|2023|2023-12-21T09:35:00Z|6.5|TRUE|-0.1037|0.2596|-0.0182333333333333|6.91626165501166|8.0558|0.7083|0|0
9|Cape Haze Aquatic Preserve|Dissolved Oxygen|Surface|Field|TRUE|7023|35|1989|2023|2023-03-06T07:24:00Z|7|TRUE|-0.2471|0.0000|-0.0371428571428571|7.74672482175871|9.8927|0.5401|-1|0
9|Cape Haze Aquatic Preserve|Dissolved Oxygen Saturation|All|Field|FALSE|37|7|2017|2023|2023-12-21T09:35:00Z|80|||NA||||||1
9|Cape Haze Aquatic Preserve|Dissolved Oxygen Saturation|Bottom|Field|FALSE|25|5|2017|2023|2023-12-21T09:35:00Z|84.1|||NA||||||0
9|Cape Haze Aquatic Preserve|Dissolved Oxygen Saturation|Surface|Field|FALSE|11|5|2018|2023|2023-03-06T07:24:00Z|77.1|||NA||||||0
9|Cape Haze Aquatic Preserve|pH|All|Field|TRUE|7871|35|1989|2023|2023-12-21T09:35:00Z|8|TRUE|-0.1253|0.0011|-0.0026461988304091|8.05644374271961|10.9198|0.45|-1|1
9|Cape Haze Aquatic Preserve|pH|Bottom|Field|FALSE|272|8|2015|2023|2023-12-21T09:35:00Z|8.1|||NA||||||0
9|Cape Haze Aquatic Preserve|pH|Surface|Field|TRUE|6861|35|1989|2023|2023-04-03T07:30:00Z|8|TRUE|-0.1152|0.0051|-0.00256990288457931|8.05741181831722|10.1705|0.5151|-1|0
9|Cape Haze Aquatic Preserve|Salinity|All|All|TRUE|8585|39|1957|2023|2023-12-21T09:35:00Z|30.1|TRUE|0.0206|0.5788|0.0129851928609693|28.9530038441554|5.2905|0.9163|0|1
9|Cape Haze Aquatic Preserve|Salinity|All|Field|TRUE|8585|39|1957|2023|2023-12-21T09:35:00Z|30.1|TRUE|0.0206|0.5788|0.0129851928609693|28.9530038441554|5.2905|0.9163|0|0
9|Cape Haze Aquatic Preserve|Salinity|Bottom|All|TRUE|552|23|1995|2023|2023-12-21T09:35:00Z|30.67|TRUE|-0.005|0.7426|-0.0196296296296296|31.371376984127|13.7448|0.2474|0|0
9|Cape Haze Aquatic Preserve|Salinity|Bottom|Field|TRUE|552|23|1995|2023|2023-12-21T09:35:00Z|30.67|TRUE|-0.005|0.7426|-0.0196296296296296|31.371376984127|13.7448|0.2474|0|0
9|Cape Haze Aquatic Preserve|Salinity|Surface|All|TRUE|7281|38|1957|2022|2022-03-08T10:22:00Z|30|TRUE|0.0433|0.2588|0.0275468975468977|28.4899401195532|6.674|0.8248|0|0
9|Cape Haze Aquatic Preserve|Salinity|Surface|Field|TRUE|7281|38|1957|2022|2022-03-08T10:22:00Z|30|TRUE|0.0433|0.2588|0.0275468975468977|28.4899401195532|6.674|0.8248|0|0
9|Cape Haze Aquatic Preserve|Secchi Depth|Surface|Field|TRUE|5727|30|1994|2023|2023-12-21T09:35:00Z|0.9|TRUE|0.1952|0.0000|0.00974025974025974|0.877987741425242|8.4383|0.6736|1|1
9|Cape Haze Aquatic Preserve|Total Nitrogen|All|Lab|TRUE|385|25|1998|2023|2023-12-21T09:35:00Z|0.511|TRUE|0.2799|0.0000|0.014|0.283346726190476|9.8979|0.5396|1|1
9|Cape Haze Aquatic Preserve|Total Nitrogen|Bottom|Lab|FALSE|35|4|2020|2023|2023-12-21T09:35:00Z|0.604|||NA||||||0
9|Cape Haze Aquatic Preserve|Total Nitrogen|Surface|Lab|TRUE|346|25|1998|2023|2023-04-03T07:30:00Z|0.501|TRUE|0.225|0.0002|0.0132857142857143|0.294131365740741|10.6159|0.476|1|0
9|Cape Haze Aquatic Preserve|Total Phosphorus|All|Lab|TRUE|427|25|1999|2023|2023-12-21T09:35:00Z|0.057|TRUE|0.1991|0.0003|0.0019|0.0419966029341029|9.867|0.5424|1|1
9|Cape Haze Aquatic Preserve|Total Phosphorus|Bottom|Lab|FALSE|35|4|2020|2023|2023-12-21T09:35:00Z|0.086|||NA||||||0
9|Cape Haze Aquatic Preserve|Total Phosphorus|Surface|Lab|TRUE|382|25|1999|2023|2023-04-03T07:30:00Z|0.054|TRUE|0.1497|0.0180|0.00144444444444445|0.0451848958333333|9.2213|0.6015|1|0
9|Cape Haze Aquatic Preserve|Total Suspended Solids|All|All|TRUE|332|17|2003|2023|2023-12-21T09:35:00Z|8.8|TRUE|0.1487|0.0205|0.271958333333334|6.63810069444445|6.5588|0.8336|1|0
9|Cape Haze Aquatic Preserve|Total Suspended Solids|All|Lab|TRUE|328|17|2003|2023|2023-12-21T09:35:00Z|8.78|TRUE|0.1487|0.0205|0.271958333333334|6.63810069444445|6.5588|0.8336|1|1
9|Cape Haze Aquatic Preserve|Total Suspended Solids|Bottom|All|FALSE|19|3|2020|2023|2023-12-21T09:35:00Z|6.25|||NA||||||0
9|Cape Haze Aquatic Preserve|Total Suspended Solids|Bottom|Lab|FALSE|19|3|2020|2023|2023-12-21T09:35:00Z|6.25|||NA||||||0
9|Cape Haze Aquatic Preserve|Total Suspended Solids|Surface|All|TRUE|309|16|2003|2021|2021-11-08T10:14:00Z|9|TRUE|0.2521|0.0003|0.51875|5.14441666666667|5.6797|0.8939|1|0
9|Cape Haze Aquatic Preserve|Total Suspended Solids|Surface|Lab|TRUE|305|16|2003|2021|2021-11-08T10:14:00Z|9|TRUE|0.2521|0.0003|0.51875|5.14441666666667|5.6797|0.8939|1|0
9|Cape Haze Aquatic Preserve|Turbidity|All|All|TRUE|1644|28|1995|2023|2023-12-21T09:35:00Z|2.2|TRUE|0.0478|0.3253|0.0121428571428571|2.29179181929182|15.05|0.1802|0|0
9|Cape Haze Aquatic Preserve|Turbidity|All|Field|FALSE|11|4|2018|2021|2021-06-07T00:00:00Z|1.8|||NA||||||0
9|Cape Haze Aquatic Preserve|Turbidity|All|Lab|TRUE|1633|28|1995|2023|2023-12-21T09:35:00Z|2.2|TRUE|0.0481|0.3216|0.0126530612244898|2.27632936507937|15.0721|0.1792|0|1
9|Cape Haze Aquatic Preserve|Turbidity|Bottom|All|FALSE|19|3|2020|2023|2023-12-21T09:35:00Z|2.3|||NA||||||0
9|Cape Haze Aquatic Preserve|Turbidity|Bottom|Lab|FALSE|19|3|2020|2023|2023-12-21T09:35:00Z|2.3|||NA||||||0
9|Cape Haze Aquatic Preserve|Turbidity|Surface|All|TRUE|1624|28|1995|2023|2023-04-03T07:30:00Z|2.2|TRUE|0.0563|0.2433|0.0145476190476192|2.32314814814815|13.1981|0.2806|0|0
9|Cape Haze Aquatic Preserve|Turbidity|Surface|Field|FALSE|11|4|2018|2021|2021-06-07T00:00:00Z|1.8|||NA||||||0
9|Cape Haze Aquatic Preserve|Turbidity|Surface|Lab|TRUE|1613|28|1995|2023|2023-04-03T07:30:00Z|2.2|TRUE|0.0551|0.2499|0.0143095238095239|2.32128802910053|12.5207|0.3258|0|0
9|Cape Haze Aquatic Preserve|Water Temperature|All|Field|TRUE|8602|40|1957|2023|2023-12-21T09:35:00Z|26.84|TRUE|0.0331|0.3454|0.00698737373737379|26.2025693209733|7.8406|0.7275|0|1
9|Cape Haze Aquatic Preserve|Water Temperature|Bottom|Field|TRUE|563|23|1995|2023|2023-12-21T09:35:00Z|28.2|TRUE|-0.0997|0.2242|-0.019607843137255|27.5380555555556|11.9007|0.3712|0|0
9|Cape Haze Aquatic Preserve|Water Temperature|Surface|Field|TRUE|7287|40|1957|2023|2023-04-03T07:30:00Z|26.8|TRUE|0.0449|0.2187|0.0123148148148147|25.5906051587301|7.9723|0.7158|0|0
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|All|Lab|FALSE|66|6|2002|2021|2021-10-27T09:30:00Z|4.45|||NA||||||1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Bottom|Lab|FALSE|3|1|2002|2002|2002-10-15T00:00:00Z|0.96|||NA||||||0
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Surface|Lab|FALSE|63|5|2017|2021|2021-10-27T09:30:00Z|4.5|||NA||||||0
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|All|TRUE|3144|29|1994|2022|2022-12-14T11:10:00Z|3.4|TRUE|0.1365|0.0006|0.0377104166666667|3.27005281402625|6.8108|0.8142|1|0
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|Lab|TRUE|1620|20|1994|2021|2021-10-27T09:30:00Z|3.2344|TRUE|0.1619|0.0024|0.0773406249999999|3.0688965327381|8.4089|0.6763|1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|All|TRUE|1995|29|1994|2022|2022-12-14T11:10:00Z|3.5|TRUE|0.186|0.0000|0.0540469155844156|2.77694276785714|7.6385|0.7453|1|0
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|Lab|TRUE|471|20|1994|2021|2021-10-27T09:30:00Z|3.1432|TRUE|0.1393|0.0069|0.0816101944444445|2.5363086996337|14.5706|0.203|1|0
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Colored Dissolved Organic Matter|All|Lab|FALSE|8|1|2001|2001|2001-06-21T00:00:00Z|13|||NA||||||1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Colored Dissolved Organic Matter|Surface|Lab|FALSE|8|1|2001|2001|2001-06-21T00:00:00Z|13|||NA||||||0
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Dissolved Oxygen|All|Field|TRUE|10010|33|1989|2023|2023-09-13T11:23:00Z|5.8|TRUE|-0.0746|0.0650|-0.0115247564935065|5.98072085705186|13.0475|0.2902|0|1
