AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|SampleDate|ParameterName|Year|Month|SpeciesRichness
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6886141|2014-09-15T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6887021|2014-09-09T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6887023|2014-09-09T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6887688|2015-10-02T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6888735|2014-06-20T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6888739|2014-06-20T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6889687|2014-06-19T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6889688|2014-06-19T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6890633|2014-06-11T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6890634|2014-06-11T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6890947|2015-08-14T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6891409|2015-08-13T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6891879|2015-09-22T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6892357|2015-08-12T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6892784|2015-10-01T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6894195|2014-05-30T00:00:00Z|Species Richness|2014|5|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6894196|2014-05-30T00:00:00Z|Species Richness|2014|5|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6895108|2014-09-05T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6895110|2014-09-05T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6896040|2015-08-26T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6896259|2015-07-17T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6896724|2015-07-17T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6897037|2015-09-30T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6897512|2015-08-06T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6897992|2015-07-27T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6898448|2015-10-14T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6899163|2014-06-23T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6899164|2014-06-23T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6900092|2014-06-23T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6900093|2014-06-23T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6901086|2014-08-22T00:00:00Z|Species Richness|2014|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6901089|2014-08-22T00:00:00Z|Species Richness|2014|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6901717|2015-10-06T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6902211|2015-07-10T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6902620|2015-09-25T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6903050|2015-08-06T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6903051|2015-10-08T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6904556|2014-10-31T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6904558|2014-10-31T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6905624|2014-10-31T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6905625|2014-10-31T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6906745|2014-10-15T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6907228|2014-10-15T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6907691|2014-10-23T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6907694|2014-10-23T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6908662|2015-07-10T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6909116|2015-10-01T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6909117|2015-09-30T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6909323|2015-07-17T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6909324|2015-07-17T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6910339|2014-09-09T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6910340|2014-09-09T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6911300|2014-09-09T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6911301|2014-09-09T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6912192|2014-09-17T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6912193|2014-09-17T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6912669|2015-07-28T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6913515|2015-09-23T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6914046|2015-09-21T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6914589|2015-10-02T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6915055|2015-07-27T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6915727|2015-08-18T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6916242|2015-10-01T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6917270|2014-06-19T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6917271|2014-06-19T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6918183|2014-06-19T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6918187|2014-06-19T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6918896|2014-07-03T00:00:00Z|Species Richness|2014|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6918900|2014-07-03T00:00:00Z|Species Richness|2014|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6919873|2014-10-29T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6919874|2014-10-29T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6920863|2014-08-28T00:00:00Z|Species Richness|2014|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6921816|2014-10-15T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6921820|2014-10-15T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6922771|2014-06-24T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6922772|2014-06-24T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6923715|2014-06-24T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6923717|2014-06-24T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6924053|2015-08-12T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6924518|2015-09-04T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6924987|2015-08-27T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6925361|2015-10-06T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6925864|2015-08-14T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6926342|2015-07-28T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6926851|2015-09-23T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6927431|2015-08-13T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6927694|2015-09-22T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6928044|2015-08-13T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6928561|2015-09-23T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6929473|2015-08-27T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6929584|2015-10-06T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6930095|2015-06-12T00:00:00Z|Species Richness|2015|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6930910|2014-09-17T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6930911|2014-09-17T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6931791|2014-09-16T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6931794|2014-09-16T00:00:00Z|Species Richness|2014|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6932135|2014-08-28T00:00:00Z|Species Richness|2014|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6932632|2014-08-15T00:00:00Z|Species Richness|2014|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6933063|2014-06-20T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6933065|2014-06-20T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6933973|2014-06-20T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6933975|2014-06-20T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6935890|2015-07-28T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6935891|2015-09-21T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6936564|2015-10-14T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6937965|2014-10-29T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6937966|2014-10-29T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6938905|2014-10-09T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6938906|2014-10-09T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6939738|2014-06-05T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6939741|2014-06-05T00:00:00Z|Species Richness|2014|6|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6940673|2014-07-09T00:00:00Z|Species Richness|2014|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6940676|2014-07-09T00:00:00Z|Species Richness|2014|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6941633|2014-08-25T00:00:00Z|Species Richness|2014|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6941944|2015-08-06T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6942418|2015-07-22T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6942893|2015-10-14T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6943367|2015-08-06T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6943752|2015-08-10T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6944252|2015-09-21T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6945585|2014-07-18T00:00:00Z|Species Richness|2014|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6945999|2014-07-18T00:00:00Z|Species Richness|2014|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6946447|2014-10-17T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6946449|2014-10-17T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6947402|2014-10-15T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6947404|2014-10-15T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6947689|2015-08-26T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6948158|2015-07-27T00:00:00Z|Species Richness|2015|7|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6948689|2015-10-08T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6948695|2015-10-08T00:00:00Z|Species Richness|2015|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6949673|2015-08-27T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6949674|2015-08-13T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6950589|2015-08-27T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6951031|2015-08-26T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6951513|2015-08-26T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6951994|2015-09-04T00:00:00Z|Species Richness|2015|9|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6952483|2015-08-25T00:00:00Z|Species Richness|2015|8|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6952804|2014-10-17T00:00:00Z|Species Richness|2014|10|302
12|Southeast Florida Coral Reef Ecosystem Conservation Area|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|6952806|2014-10-17T00:00:00Z|Species Richness|2014|10|302
