AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|MonitoringID|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|LastSampleDate|Median|SufficientData|Independent|tau|p|SennSlope|SennIntercept|ChiSquared|pChiSquared|Trend|Website
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|CMMerritt|Salinity|1|surface|25902|4|2014|2017|2017-04-26T08:00:00Z|26.403276445|FALSE|||NA||||||1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|CMMerritt|Turbidity|1|surface|12912|3|2015|2017|2017-04-26T08:00:00Z|5.29|FALSE|||NA||||||1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|CMMerritt|Water Temperature|1|surface|27484|4|2014|2017|2017-04-26T08:00:00Z|25.43|FALSE|||NA||||||1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen|2|surface|59376|8|2017|2024|2024-02-14T12:00:00Z|7.35|TRUE|TRUE|0.3558|0.0001|0.184899223994919|6.15832428592792|8.3157|0.6848|1|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|2|surface|68458|8|2017|2024|2024-02-14T12:00:00Z|100.938069625|TRUE|TRUE|0.2273|0.0155|1.4842972812652|95.4126256922203|8.7672|0.6434|1|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|pH|2|surface|59293|8|2017|2024|2024-02-14T12:00:00Z|8.45|TRUE|TRUE|0.2321|0.0121|0.0430143263627632|8.36111335558131|15.3079|0.1688|1|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Salinity|2|surface|55516|8|2017|2024|2024-02-14T12:00:00Z|19.69762358|TRUE|TRUE|-0.7148|0.0000|-0.710158844387634|21.702989868233|1.0674|0.9999|-1|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Turbidity|2|surface|57363|8|2017|2024|2024-02-14T12:00:00Z|3.69|TRUE|TRUE|-0.5936|0.0000|-1.37093984860829|9.73141839003576|1.6701|0.9994|-2|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Water Temperature|2|surface|59380|8|2017|2024|2024-02-14T12:00:00Z|25.68|TRUE|TRUE|0.0233|0.8949|0.0164784946236557|25.8237527780461|15.8454|0.147|0|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02313700|Dissolved Oxygen|23|surface|1933|7|2018|2024|2024-03-19T00:00:00Z|6.3|TRUE|TRUE|-0.0909|0.5032|-0.0230495818399044|6.73054551353356|15.6424|0.1549|0|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02313700|pH|23|surface|1896|7|2018|2024|2024-03-19T00:00:00Z|7.6|TRUE|TRUE|0.0364|0.9515|0.00279569892473112|7.57795003707824|5.0427|0.9291|0|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02313700|Water Temperature|21|surface|3591|14|2002|2024|2024-03-19T00:00:00Z|24|TRUE|TRUE|0.1014|0.1789|0.018014945056797|24.0253537068478|10.8794|0.4534|0|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02323566|Dissolved Oxygen|20|surface|3363|11|2014|2024|2024-03-19T00:00:00Z|1.4|TRUE|TRUE|-0.3958|0.0000|-0.0852203065134099|1.88396700037078|2.3793|0.9967|-1|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02323566|pH|20|surface|3204|11|2014|2024|2024-03-19T00:00:00Z|7.2|TRUE|TRUE|-0.2658|0.0005|-0.010752688172043|7.23180911330049|9.7568|0.5524|-1|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02323566|Water Temperature|24|surface|3503|11|2014|2024|2024-03-19T00:00:00Z|22.7|TRUE|TRUE|0.7676|0.0000|0.0427419354838712|22.4373778735632|1.4592|0.9997|1|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02323592|Water Temperature|23|surface|11875|22|2000|2024|2024-03-19T00:00:00Z|24|TRUE|TRUE|-0.0396|0.4075|-0.0103977304690955|23.3085204839839|8.7508|0.6449|0|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02326516|Dissolved Oxygen|22|surface|1019|5|2020|2024|2024-03-12T00:00:00Z|2.7|TRUE|TRUE|0.1966|0.3714|0.0352733214497921|2.54098240469208|3.4712|0.9829|0|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02326516|pH|21|surface|1080|5|2020|2024|2024-03-12T00:00:00Z|7.7|TRUE|TRUE|0.1626|0.2218|0.00703060380479729|7.65226629623913|12.8678|0.3021|0|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02326516|Water Temperature|27|surface|1097|5|2020|2024|2024-03-12T00:00:00Z|20.6|TRUE|TRUE|0.2683|0.2530|0.00322580645161352|20.570752688172|8.3712|0.6797|0|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02326526|Dissolved Oxygen|21|surface|2817|9|2016|2024|2024-03-19T00:00:00Z|8.9|TRUE|TRUE|0.2872|0.0006|0.192812724014337|8.27295161290323|7.5648|0.7517|1|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02326526|pH|22|surface|2629|9|2016|2024|2024-03-19T00:00:00Z|8|TRUE|TRUE|0.3582|0.0001|0.0350108225108225|7.92814494970257|3.6048|0.9801|1|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02326526|Water Temperature|26|surface|2875|9|2016|2024|2024-03-19T00:00:00Z|22.4|TRUE|TRUE|-0.0931|0.2916|-0.0310000000000001|22.5834641577061|6.432|0.843|0|1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02326550|Water Temperature|25|surface|1521|4|2021|2024|2024-03-19T00:00:00Z|23.3|FALSE|||NA||||||1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|02327022|Water Temperature|28|surface|144|2|2023|2024|2024-03-19T00:00:00Z|21.05|FALSE|||NA||||||1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|291652083064100|Salinity|20|surface|634|1|2000|2000|2000-10-25T00:00:00Z|17|FALSE|||NA||||||1
5|Big Bend Seagrasses Aquatic Preserve|7|National Water Information System|291652083064100|Water Temperature|22|surface|484|1|2000|2000|2000-10-25T00:00:00Z|27|FALSE|||NA||||||1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSDB|Dissolved Oxygen|18|bottom|184327|10|2007|2016|2016-02-13T23:15:00Z|7.3|TRUE|TRUE|-0.0542|0.6066|-0.00960918122752642|7.45715495684709|10.0448|0.5264|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSDB|Dissolved Oxygen Saturation|18|bottom|183530|10|2007|2016|2016-02-13T23:15:00Z|97.6|TRUE|TRUE|-0.303|0.0003|-0.813549872939262|100.87758689488|4.4552|0.9547|-1|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSDB|pH|18|bottom|250183|10|2007|2016|2016-02-13T23:15:00Z|8.1|TRUE|TRUE|-0.2776|0.0004|-0.0229064194974099|8.16940538584521|8.6673|0.6526|-1|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSDB|Salinity|18|bottom|265544|10|2007|2016|2016-02-13T23:15:00Z|30.6|TRUE|TRUE|-0.5278|0.0000|-0.751947493846767|33.7792935397888|1.2609|0.9998|-1|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSDB|Turbidity|18|bottom|224613|10|2007|2016|2016-02-13T23:15:00Z|1|TRUE|TRUE|0.4927|0.0000|1.21929022082347|1.46792340416066|3.1347|0.9888|2|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSDB|Water Temperature|19|bottom|265988|10|2007|2016|2016-02-13T23:15:00Z|23.2|TRUE|TRUE|0.0833|0.2922|0.037946785179374|22.3411325532487|6.6522|0.8265|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSK|Dissolved Oxygen|19|bottom|134287|10|2004|2015|2015-04-26T03:30:00Z|7.1|TRUE|TRUE|0.2844|0.0023|0.092965441125163|6.59515578129816|8.5433|0.664|1|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSK|Dissolved Oxygen Saturation|19|bottom|134196|10|2004|2015|2015-04-26T03:30:00Z|91.8|TRUE|TRUE|0.1199|0.2612|0.363766336728286|93.3738987343439|9.8765|0.5415|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSK|pH|19|bottom|168278|10|2004|2015|2015-04-26T03:30:00Z|8.1|TRUE|TRUE|-0.3661|0.0000|-0.0356176054271706|8.2775468312614|3.7467|0.9767|-1|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSK|Salinity|19|bottom|178356|10|2004|2015|2015-04-26T03:30:00Z|29.6|TRUE|TRUE|-0.2176|0.0197|-0.206897248965357|30.7669455059511|4.432|0.9555|-1|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSK|Turbidity|19|bottom|165043|10|2004|2015|2015-04-26T03:30:00Z|5|TRUE|TRUE|0.1128|0.1867|0.304826910085515|6.34554211106083|6.7737|0.8171|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSK|Water Temperature|20|bottom|179213|10|2004|2015|2015-04-26T03:30:00Z|21.7|TRUE|TRUE|-0.3321|0.0002|-0.37194300709395|25.1923849243935|7.7847|0.7324|-1|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSST|Dissolved Oxygen|16|bottom|111411|5|2019|2023|2023-09-30T23:45:00Z|6.9|TRUE|TRUE|-0.1407|0.3964|-0.0228753774941146|6.71913071478201|9.1743|0.6058|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSST|Dissolved Oxygen Saturation|16|bottom|114465|5|2019|2023|2023-09-30T23:45:00Z|93.3|TRUE|TRUE|0.1259|0.3964|0.63709656285927|91.3676025002071|13.5142|0.261|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSST|pH|16|bottom|121092|5|2019|2023|2023-09-30T23:45:00Z|8|TRUE|TRUE|0.1594|0.3533|0.0168476194529563|7.94644358985836|12.6249|0.3186|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSST|Salinity|16|bottom|121984|5|2019|2023|2023-09-30T23:45:00Z|28.6|TRUE|TRUE|0.2057|0.1594|0.500892057273603|26.7931326087628|1.9538|0.9987|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSST|Turbidity|16|bottom|125246|5|2019|2023|2023-09-30T23:45:00Z|4|TRUE|TRUE|-0.1489|0.3149|-0.566666666666666|6.58470801787633|9.374|0.5874|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSST|Water Temperature|17|bottom|128489|5|2019|2023|2023-09-30T23:45:00Z|23.6|TRUE|TRUE|0.1631|0.3149|0.154627183669167|24.3402186134054|9.6082|0.5659|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSW|Dissolved Oxygen|17|bottom|182327|8|2009|2016|2016-07-27T11:15:00Z|6.2|TRUE|TRUE|0.0011|1.0000|9.52533684949028e-05|5.99699761819889|10.0488|0.526|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSW|Dissolved Oxygen Saturation|17|bottom|182158|8|2009|2016|2016-07-27T11:15:00Z|75.8|TRUE|TRUE|-0.0465|0.6835|-0.25277015999771|79.1420870665758|8.647|0.6544|0|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSW|pH|17|bottom|224733|8|2009|2016|2016-07-27T11:15:00Z|7.6|TRUE|TRUE|-0.2889|0.0017|-0.0556340712871482|7.80465481433963|5.0142|0.9305|-1|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSW|Salinity|17|bottom|221696|8|2009|2016|2016-07-27T11:15:00Z|7.5|TRUE|TRUE|-0.2342|0.0160|-0.650260403937489|10.386957006027|8.6594|0.6533|-1|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSW|Turbidity|17|bottom|202699|8|2009|2016|2016-07-27T11:15:00Z|6|TRUE|TRUE|-0.3458|0.0001|-0.989114260676608|12.405080595436|10.6094|0.4765|-2|1
5|Big Bend Seagrasses Aquatic Preserve|471|Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring|BBSSW|Water Temperature|18|bottom|227996|8|2009|2016|2016-07-27T11:15:00Z|23.7|TRUE|TRUE|0.0174|0.9025|0.00960210119952798|23.0851109160505|12.0767|0.3579|0|1
7|Biscayne Bay-Cape Florida to Monroe County Line Aquatic Preserve|986|Water Temperature on Coral Reefs in the Florida Keys|6|Water Temperature|7|Surface|63582|10|2013|2022|2022-08-16T11:00:00Z|26.77|TRUE|TRUE|0.0892|0.2598|0.0271686371012324|26.4215055945748|6.162|0.8623|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBBB14|Dissolved Oxygen|3|bottom|143962|5|2019|2023|2023-09-25T17:15:00Z|7.3|TRUE|TRUE|0.1786|0.1427|0.0706259332942599|7.36087977814098|7.0092|0.7983|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBBB14|Dissolved Oxygen Saturation|1|bottom|143703|5|2019|2023|2023-09-25T17:15:00Z|105.3|TRUE|TRUE|0.1964|0.1052|1.01749236525493|109.080188173764|13.3277|0.2724|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBBB14|pH|3|bottom|139889|5|2019|2023|2023-09-25T17:15:00Z|8.1|TRUE|TRUE|0.1369|0.2472|0.0123658767896255|8.07765937416459|12.6131|0.3194|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBBB14|Salinity|5|bottom|133576|5|2019|2023|2023-09-25T17:15:00Z|30.3|TRUE|TRUE|-0.1818|0.2728|-0.350426598376117|30.761102189225|4.2964|0.9604|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBBB14|Turbidity|1|bottom|135830|5|2019|2023|2023-09-25T17:15:00Z|2|TRUE|TRUE|-0.2545|0.0328|-0.208361896451656|2.64139332954068|20.0431|0.0448|-2|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBBB14|Water Temperature|2|bottom|144074|5|2019|2023|2023-09-25T17:15:00Z|27.5|TRUE|TRUE|0.1607|0.1897|0.102580616499292|27.4535286263411|8.1092|0.7035|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBCWA4|Dissolved Oxygen|5|bottom|53909|2|2022|2023|2023-09-30T23:45:00Z|6.5|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBCWA4|Dissolved Oxygen Saturation|2|bottom|57632|2|2022|2023|2023-09-30T23:45:00Z|98|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBCWA4|pH|4|bottom|57814|2|2022|2023|2023-09-30T23:45:00Z|8|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBCWA4|Salinity|4|bottom|52024|2|2022|2023|2023-09-30T23:45:00Z|33.7|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBCWA4|Turbidity|5|bottom|55231|2|2022|2023|2023-09-30T23:45:00Z|2|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBCWA4|Water Temperature|5|bottom|57815|2|2022|2023|2023-09-30T23:45:00Z|27.6|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBJT71|Dissolved Oxygen|6|bottom|159528|5|2019|2023|2023-09-25T17:15:00Z|7|TRUE|TRUE|0.103|0.3845|0.0237899243222839|7.13080927980605|5.3144|0.915|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBJT71|Dissolved Oxygen Saturation|3|bottom|159687|5|2019|2023|2023-09-30T23:45:00Z|102.2|TRUE|TRUE|0.1697|0.1790|0.770573966741683|105.082367526975|16.127|0.1365|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBJT71|pH|1|bottom|147940|5|2019|2023|2023-09-25T17:15:00Z|8.1|TRUE|TRUE|-0.0314|0.8026|-0.003627474834026|8.07243222898677|10.4341|0.4918|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBJT71|Salinity|3|bottom|145764|5|2019|2023|2023-09-25T17:15:00Z|31|TRUE|TRUE|-0.0629|0.6207|-0.168710312528757|30.9139843396814|10.5753|0.4795|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBJT71|Turbidity|4|bottom|153730|5|2019|2023|2023-09-25T17:15:00Z|3|TRUE|TRUE|-0.7879|0.0000|-0.711822013947455|4.35557792294057|1.865|0.9989|-2|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBJT71|Water Temperature|1|bottom|160039|5|2019|2023|2023-09-30T23:45:00Z|27.7|TRUE|TRUE|0.1152|0.3845|0.145143574018327|27.3428201073555|9.855|0.5435|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBLR03|Dissolved Oxygen|4|bottom|112890|4|2020|2023|2023-09-30T23:45:00Z|4.1|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBLR03|Dissolved Oxygen Saturation|6|bottom|112890|4|2020|2023|2023-09-30T23:45:00Z|56.8|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBLR03|pH|2|bottom|130226|5|2019|2023|2023-09-30T23:45:00Z|7.6|TRUE|TRUE|-0.0881|0.5597|-0.00392909501022842|7.63162971674453|6.6335|0.8279|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBLR03|Salinity|1|bottom|134713|5|2019|2023|2023-09-30T23:45:00Z|15.7|TRUE|TRUE|-0.0864|0.4654|-0.370739393567646|16.2434716313085|11.8513|0.3749|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBLR03|Turbidity|6|bottom|135373|5|2019|2023|2023-09-30T23:45:00Z|3|TRUE|TRUE|-0.0755|0.5597|-0.254584329069374|3.53694813211355|3.0031|0.9907|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBLR03|Water Temperature|3|bottom|139156|5|2019|2023|2023-09-30T23:45:00Z|28|TRUE|TRUE|0.1852|0.1679|0.0932129026551229|27.857790144077|12.9446|0.297|0|1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRDW|Dissolved Oxygen|1|bottom|84141|3|2021|2023|2023-09-30T23:45:00Z|4.5|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRDW|Dissolved Oxygen Saturation|4|bottom|84142|3|2021|2023|2023-09-30T23:45:00Z|60.3|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRDW|pH|5|bottom|80596|3|2021|2023|2023-09-30T23:45:00Z|7.6|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRDW|Salinity|2|bottom|82270|3|2021|2023|2023-09-30T23:45:00Z|11.1|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRDW|Turbidity|2|bottom|83887|3|2021|2023|2023-09-30T23:45:00Z|2|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRDW|Water Temperature|4|bottom|84153|3|2021|2023|2023-09-30T23:45:00Z|27.9|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRRB|Dissolved Oxygen|2|bottom|59422|2|2022|2023|2023-09-30T23:45:00Z|6.4|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRRB|Dissolved Oxygen Saturation|5|bottom|59430|2|2022|2023|2023-09-30T23:45:00Z|96.2|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRRB|pH|6|bottom|59474|2|2022|2023|2023-09-30T23:45:00Z|8|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRRB|Salinity|6|bottom|59430|2|2022|2023|2023-09-30T23:45:00Z|33.1|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRRB|Turbidity|3|bottom|58662|2|2022|2023|2023-09-30T23:45:00Z|3|FALSE|||NA||||||1
6|Biscayne Bay Aquatic Preserve|5077|Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring|BBMRRB|Water Temperature|6|bottom|59474|2|2022|2023|2023-09-30T23:45:00Z|27.7|FALSE|||NA||||||1
9|Cape Haze Aquatic Preserve|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring Program|CHWW1|Dissolved Oxygen|2|bottom|45222|2|2021|2022|2022-09-28T16:30:00Z|6.7|FALSE|||NA||||||1
9|Cape Haze Aquatic Preserve|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring Program|CHWW1|Dissolved Oxygen Saturation|2|bottom|45179|2|2021|2022|2022-09-28T16:30:00Z|93.5|FALSE|||NA||||||1
9|Cape Haze Aquatic Preserve|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring Program|CHWW1|pH|2|bottom|48736|2|2021|2022|2022-09-28T16:30:00Z|8|FALSE|||NA||||||1
9|Cape Haze Aquatic Preserve|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring Program|CHWW1|Salinity|2|bottom|41531|2|2021|2022|2022-09-28T16:30:00Z|26.5|FALSE|||NA||||||1
9|Cape Haze Aquatic Preserve|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring Program|CHWW1|Turbidity|2|bottom|36806|2|2021|2022|2022-09-28T16:30:00Z|1|FALSE|||NA||||||1
9|Cape Haze Aquatic Preserve|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring Program|CHWW1|Water Temperature|2|bottom|49072|2|2021|2022|2022-09-28T16:30:00Z|28.3|FALSE|||NA||||||1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255123081321300|Salinity|13|surface|1809|8|2007|2017|2017-09-09T00:00:00Z|34|TRUE|TRUE|-0.2487|0.0129|-0.368627450980392|36.2995524127337|6.8924|0.8077|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255123081321300|Water Temperature|14|surface|1818|8|2007|2017|2017-09-09T00:00:00Z|28.2|TRUE|TRUE|0.0952|0.4183|0.0262962962962963|27.3893511051374|14.4616|0.2085|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255138081321701|Salinity|8|surface|2288|8|2017|2024|2024-03-19T00:00:00Z|33|TRUE|TRUE|0.1411|0.2225|0.146858649528282|32.2186419753086|8.3328|0.6832|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255138081321701|Water Temperature|13|surface|2303|8|2017|2024|2024-03-19T00:00:00Z|27.9|TRUE|TRUE|0.1013|0.3539|0.0734707287933101|27.7941845878136|17.7737|0.087|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|Salinity|12|surface|6582|18|2006|2024|2024-03-19T00:00:00Z|29|TRUE|TRUE|-0.1445|0.0072|-0.149659863945578|33.4465558145409|8.7021|0.6494|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|Water Temperature|7|surface|6586|18|2006|2024|2024-03-19T00:00:00Z|28.3|TRUE|TRUE|0.2042|0.0001|0.0621780445111278|27.2923042434121|10.291|0.5044|1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255443081314700|Salinity|10|surface|1465|4|2007|2011|2011-10-05T00:00:00Z|32|FALSE|||NA||||||1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255443081314700|Water Temperature|10|surface|2011|4|2007|2011|2011-10-05T00:00:00Z|29.3|FALSE|||NA||||||1
